"id","country_id","season","stage","date","hometeam_id","awayteam_id","home_goal","away_goal"
757,1,"2011/2012",1,"2011-07-29T00:00:00.000Z",1773,8635,2,1
758,1,"2011/2012",1,"2011-07-30T00:00:00.000Z",9998,9985,1,1
759,1,"2011/2012",1,"2011-07-30T00:00:00.000Z",9987,9993,3,1
760,1,"2011/2012",1,"2011-07-30T00:00:00.000Z",9991,9984,0,1
761,1,"2011/2012",1,"2011-07-30T00:00:00.000Z",9994,10000,0,0
762,1,"2011/2012",1,"2011-07-30T00:00:00.000Z",8571,9989,1,1
763,1,"2011/2012",1,"2011-07-30T00:00:00.000Z",8203,9997,2,1
764,1,"2011/2012",1,"2011-07-31T00:00:00.000Z",8342,10001,5,0
765,1,"2011/2012",10,"2011-10-16T00:00:00.000Z",8342,9991,2,0
766,1,"2011/2012",10,"2011-10-16T00:00:00.000Z",8635,9985,5,0
767,1,"2011/2012",10,"2011-10-15T00:00:00.000Z",9997,9993,2,4
768,1,"2011/2012",10,"2011-10-15T00:00:00.000Z",10000,9989,1,2
769,1,"2011/2012",10,"2011-10-15T00:00:00.000Z",1773,10001,1,1
770,1,"2011/2012",10,"2011-10-15T00:00:00.000Z",9994,9987,3,1
771,1,"2011/2012",10,"2011-10-15T00:00:00.000Z",8203,9984,1,2
772,1,"2011/2012",10,"2011-10-15T00:00:00.000Z",9998,8571,3,1
773,1,"2011/2012",11,"2011-10-23T00:00:00.000Z",9985,10000,1,0
774,1,"2011/2012",11,"2011-10-22T00:00:00.000Z",9987,9998,2,0
775,1,"2011/2012",11,"2011-10-22T00:00:00.000Z",9991,9994,3,1
776,1,"2011/2012",11,"2011-10-22T00:00:00.000Z",9993,8203,2,2
777,1,"2011/2012",11,"2011-10-23T00:00:00.000Z",8571,8342,2,1
778,1,"2011/2012",11,"2011-10-22T00:00:00.000Z",9989,9997,0,2
779,1,"2011/2012",11,"2011-10-23T00:00:00.000Z",10001,8635,1,2
780,1,"2011/2012",11,"2011-10-22T00:00:00.000Z",9984,1773,2,0
781,1,"2011/2012",12,"2011-10-29T00:00:00.000Z",8342,9987,4,5
782,1,"2011/2012",12,"2011-10-30T00:00:00.000Z",8635,9989,4,0
783,1,"2011/2012",12,"2011-10-30T00:00:00.000Z",9997,9985,1,1
784,1,"2011/2012",12,"2011-10-29T00:00:00.000Z",10000,9984,1,1
785,1,"2011/2012",12,"2011-10-29T00:00:00.000Z",1773,9993,3,2
786,1,"2011/2012",12,"2011-10-29T00:00:00.000Z",9994,8571,1,4
787,1,"2011/2012",12,"2011-10-29T00:00:00.000Z",8203,10001,1,0
788,1,"2011/2012",12,"2011-10-29T00:00:00.000Z",9998,9991,1,1
789,1,"2011/2012",13,"2011-11-06T00:00:00.000Z",9985,8342,2,1
790,1,"2011/2012",13,"2011-11-05T00:00:00.000Z",9987,8571,2,2
791,1,"2011/2012",13,"2011-11-04T00:00:00.000Z",9991,8203,6,2
792,1,"2011/2012",13,"2011-11-05T00:00:00.000Z",9993,9998,2,0
793,1,"2011/2012",13,"2011-11-05T00:00:00.000Z",10000,9997,0,0
794,1,"2011/2012",13,"2011-11-05T00:00:00.000Z",9989,1773,3,1
795,1,"2011/2012",13,"2011-11-05T00:00:00.000Z",10001,9994,2,4
796,1,"2011/2012",13,"2011-11-06T00:00:00.000Z",9984,8635,1,0
797,1,"2011/2012",14,"2011-11-20T00:00:00.000Z",8342,9984,1,0
798,1,"2011/2012",14,"2011-11-20T00:00:00.000Z",8635,9997,3,1
799,1,"2011/2012",14,"2011-11-19T00:00:00.000Z",9987,10001,3,0
800,1,"2011/2012",14,"2011-11-18T00:00:00.000Z",1773,9985,1,3
801,1,"2011/2012",14,"2011-11-19T00:00:00.000Z",9994,9993,1,1
802,1,"2011/2012",14,"2011-11-19T00:00:00.000Z",8571,9991,0,4
803,1,"2011/2012",14,"2011-11-19T00:00:00.000Z",8203,10000,1,1
804,1,"2011/2012",14,"2011-11-19T00:00:00.000Z",9998,9989,2,1
805,1,"2011/2012",15,"2011-11-25T00:00:00.000Z",9985,8203,3,2
806,1,"2011/2012",15,"2011-11-27T00:00:00.000Z",9991,9987,2,0
807,1,"2011/2012",15,"2011-11-26T00:00:00.000Z",9993,8571,0,1
808,1,"2011/2012",15,"2011-11-26T00:00:00.000Z",9997,1773,2,1
809,1,"2011/2012",15,"2011-11-26T00:00:00.000Z",10000,8635,2,3
810,1,"2011/2012",15,"2011-11-26T00:00:00.000Z",9989,8342,0,1
811,1,"2011/2012",15,"2011-11-26T00:00:00.000Z",10001,9998,2,1
812,1,"2011/2012",15,"2011-11-26T00:00:00.000Z",9984,9994,1,1
813,1,"2011/2012",16,"2011-12-04T00:00:00.000Z",8635,1773,0,0
814,1,"2011/2012",16,"2011-12-04T00:00:00.000Z",9985,9991,0,0
815,1,"2011/2012",16,"2011-12-02T00:00:00.000Z",9993,9987,2,0
816,1,"2011/2012",16,"2011-12-03T00:00:00.000Z",9997,9998,2,3
817,1,"2011/2012",16,"2011-12-03T00:00:00.000Z",10000,9994,1,1
818,1,"2011/2012",16,"2011-12-03T00:00:00.000Z",9989,8203,2,2
819,1,"2011/2012",16,"2011-12-03T00:00:00.000Z",10001,8342,0,1
820,1,"2011/2012",16,"2011-12-03T00:00:00.000Z",9984,8571,1,2
821,1,"2011/2012",17,"2011-12-11T00:00:00.000Z",8342,9997,1,0
822,1,"2011/2012",17,"2011-12-10T00:00:00.000Z",9987,9989,4,0
823,1,"2011/2012",17,"2011-12-10T00:00:00.000Z",1773,10000,2,2
824,1,"2011/2012",17,"2011-12-10T00:00:00.000Z",9994,9985,1,1
825,1,"2011/2012",17,"2011-12-10T00:00:00.000Z",8571,10001,1,0
826,1,"2011/2012",17,"2011-12-09T00:00:00.000Z",8203,8635,2,1
827,1,"2011/2012",17,"2011-12-10T00:00:00.000Z",9998,9984,0,2
828,1,"2011/2012",17,"2011-12-10T00:00:00.000Z",9991,9993,0,1
829,1,"2011/2012",18,"2011-12-18T00:00:00.000Z",8635,9994,3,2
830,1,"2011/2012",18,"2011-12-18T00:00:00.000Z",9985,9987,0,0
831,1,"2011/2012",18,"2011-12-17T00:00:00.000Z",9997,8203,0,0
832,1,"2011/2012",18,"2011-12-17T00:00:00.000Z",10000,9998,2,3
833,1,"2011/2012",18,"2011-12-18T00:00:00.000Z",1773,8342,3,1
834,1,"2011/2012",18,"2011-12-17T00:00:00.000Z",9989,8571,2,0
835,1,"2011/2012",18,"2011-12-17T00:00:00.000Z",10001,9993,3,1
836,1,"2011/2012",18,"2011-12-18T00:00:00.000Z",9984,9991,0,1
837,1,"2011/2012",19,"2011-12-26T00:00:00.000Z",8342,10000,1,0
838,1,"2011/2012",19,"2011-12-26T00:00:00.000Z",9987,9984,4,2
839,1,"2011/2012",19,"2011-12-26T00:00:00.000Z",9991,10001,3,1
840,1,"2011/2012",19,"2011-12-26T00:00:00.000Z",9993,9989,0,0
841,1,"2011/2012",19,"2011-12-26T00:00:00.000Z",9994,9997,0,0
842,1,"2011/2012",19,"2011-12-26T00:00:00.000Z",8571,9985,2,0
843,1,"2011/2012",19,"2011-12-26T00:00:00.000Z",8203,1773,2,2
844,1,"2011/2012",19,"2011-12-27T00:00:00.000Z",9998,8635,1,1
845,1,"2011/2012",2,"2011-08-05T00:00:00.000Z",8635,8203,3,1
846,1,"2011/2012",2,"2011-08-07T00:00:00.000Z",9985,9994,3,1
847,1,"2011/2012",2,"2011-08-06T00:00:00.000Z",9993,9991,2,2
848,1,"2011/2012",2,"2011-08-07T00:00:00.000Z",9997,8342,3,3
849,1,"2011/2012",2,"2011-08-06T00:00:00.000Z",10000,1773,2,1
850,1,"2011/2012",2,"2011-08-06T00:00:00.000Z",9989,9987,0,0
851,1,"2011/2012",2,"2011-08-07T00:00:00.000Z",10001,8571,0,0
852,1,"2011/2012",2,"2011-08-06T00:00:00.000Z",9984,9998,1,1
853,1,"2011/2012",20,"2012-01-15T00:00:00.000Z",8635,8342,3,0
854,1,"2011/2012",20,"2012-01-14T00:00:00.000Z",9985,9993,6,1
855,1,"2011/2012",20,"2012-01-14T00:00:00.000Z",9997,8571,0,0
856,1,"2011/2012",20,"2012-01-15T00:00:00.000Z",10000,9987,1,1
857,1,"2011/2012",20,"2012-01-14T00:00:00.000Z",1773,9994,1,1
858,1,"2011/2012",20,"2012-01-14T00:00:00.000Z",8203,9998,4,1
859,1,"2011/2012",20,"2012-01-14T00:00:00.000Z",9989,9991,2,1
860,1,"2011/2012",20,"2012-01-14T00:00:00.000Z",9984,10001,3,1
861,1,"2011/2012",21,"2012-01-21T00:00:00.000Z",8342,8203,0,1
862,1,"2011/2012",21,"2012-01-20T00:00:00.000Z",9987,9997,2,1
863,1,"2011/2012",21,"2012-01-21T00:00:00.000Z",9991,10000,0,0
864,1,"2011/2012",21,"2012-01-21T00:00:00.000Z",9993,9984,4,0
865,1,"2011/2012",21,"2012-01-21T00:00:00.000Z",9994,9989,2,0
866,1,"2011/2012",21,"2012-01-21T00:00:00.000Z",8571,8635,0,1
867,1,"2011/2012",21,"2012-01-21T00:00:00.000Z",9998,1773,2,2
868,1,"2011/2012",21,"2012-01-22T00:00:00.000Z",10001,9985,0,0
869,1,"2011/2012",22,"2012-01-25T00:00:00.000Z",8342,9994,3,0
870,1,"2011/2012",22,"2012-01-24T00:00:00.000Z",8635,9991,3,1
871,1,"2011/2012",22,"2012-01-26T00:00:00.000Z",9985,9998,2,1
872,1,"2011/2012",22,"2012-01-25T00:00:00.000Z",9997,10001,0,3
873,1,"2011/2012",22,"2012-01-25T00:00:00.000Z",1773,8571,0,2
874,1,"2011/2012",22,"2012-01-25T00:00:00.000Z",8203,9987,3,2
875,1,"2011/2012",22,"2012-01-25T00:00:00.000Z",9989,9984,2,2
876,1,"2011/2012",22,"2012-01-25T00:00:00.000Z",10000,9993,1,0
877,1,"2011/2012",23,"2012-01-28T00:00:00.000Z",9987,1773,5,0
878,1,"2011/2012",23,"2012-01-28T00:00:00.000Z",9991,9997,6,0
879,1,"2011/2012",23,"2012-01-28T00:00:00.000Z",9993,8635,0,0
880,1,"2011/2012",23,"2012-01-28T00:00:00.000Z",9994,8203,3,2
881,1,"2011/2012",23,"2012-01-28T00:00:00.000Z",8571,10000,0,0
882,1,"2011/2012",23,"2012-01-29T00:00:00.000Z",9998,8342,0,2
883,1,"2011/2012",23,"2012-01-28T00:00:00.000Z",10001,9989,0,2
884,1,"2011/2012",23,"2012-01-29T00:00:00.000Z",9984,9985,0,1
885,1,"2011/2012",24,"2012-02-05T00:00:00.000Z",8342,9993,5,1
886,1,"2011/2012",24,"2012-02-05T00:00:00.000Z",8635,9987,4,2
887,1,"2011/2012",24,"2012-02-04T00:00:00.000Z",9997,9984,0,1
888,1,"2011/2012",24,"2012-02-04T00:00:00.000Z",10000,10001,3,1
889,1,"2011/2012",24,"2012-02-04T00:00:00.000Z",9994,9998,3,1
890,1,"2011/2012",24,"2012-02-04T00:00:00.000Z",8203,8571,0,0
891,1,"2011/2012",24,"2012-02-04T00:00:00.000Z",9989,9985,0,2
892,1,"2011/2012",24,"2012-02-04T00:00:00.000Z",1773,9991,2,3
893,1,"2011/2012",25,"2012-02-12T00:00:00.000Z",9985,8635,1,2
894,1,"2011/2012",25,"2012-02-11T00:00:00.000Z",9987,9994,0,1
895,1,"2011/2012",25,"2012-02-12T00:00:00.000Z",9991,8342,1,3
896,1,"2011/2012",25,"2012-02-11T00:00:00.000Z",9993,9997,3,2
897,1,"2011/2012",25,"2012-02-11T00:00:00.000Z",8571,9998,2,2
898,1,"2011/2012",25,"2012-02-11T00:00:00.000Z",9989,10000,2,1
899,1,"2011/2012",25,"2012-02-11T00:00:00.000Z",10001,1773,1,3
900,1,"2011/2012",25,"2012-02-11T00:00:00.000Z",9984,8203,1,0
901,1,"2011/2012",26,"2012-02-19T00:00:00.000Z",8342,8571,2,1
902,1,"2011/2012",26,"2012-02-19T00:00:00.000Z",8635,10001,3,1
903,1,"2011/2012",26,"2012-02-18T00:00:00.000Z",9997,9989,1,1
904,1,"2011/2012",26,"2012-02-19T00:00:00.000Z",10000,9985,4,2
905,1,"2011/2012",26,"2012-02-18T00:00:00.000Z",1773,9984,2,3
906,1,"2011/2012",26,"2012-02-18T00:00:00.000Z",9994,9991,1,1
907,1,"2011/2012",26,"2012-02-18T00:00:00.000Z",8203,9993,2,1
908,1,"2011/2012",26,"2012-02-18T00:00:00.000Z",9998,9987,1,2
909,1,"2011/2012",27,"2012-02-26T00:00:00.000Z",9985,9997,0,0
910,1,"2011/2012",27,"2012-02-26T00:00:00.000Z",9987,8342,3,0
911,1,"2011/2012",27,"2012-02-25T00:00:00.000Z",9993,1773,2,1
912,1,"2011/2012",27,"2012-02-25T00:00:00.000Z",8571,9994,2,5
913,1,"2011/2012",27,"2012-02-26T00:00:00.000Z",9989,8635,0,0
914,1,"2011/2012",27,"2012-02-25T00:00:00.000Z",10001,8203,1,3
915,1,"2011/2012",27,"2012-02-25T00:00:00.000Z",9984,10000,1,0
916,1,"2011/2012",27,"2012-02-25T00:00:00.000Z",9991,9998,2,0
917,1,"2011/2012",28,"2012-03-04T00:00:00.000Z",8342,9985,1,0
918,1,"2011/2012",28,"2012-03-04T00:00:00.000Z",8635,9984,4,0
919,1,"2011/2012",28,"2012-03-03T00:00:00.000Z",9997,10000,1,0
920,1,"2011/2012",28,"2012-03-03T00:00:00.000Z",1773,9989,0,0
921,1,"2011/2012",28,"2012-03-03T00:00:00.000Z",9994,10001,4,0
922,1,"2011/2012",28,"2012-03-03T00:00:00.000Z",8571,9987,3,2
923,1,"2011/2012",28,"2012-03-03T00:00:00.000Z",8203,9991,0,2
924,1,"2011/2012",28,"2012-03-03T00:00:00.000Z",9998,9993,4,2
925,1,"2011/2012",29,"2012-03-18T00:00:00.000Z",9985,1773,4,0
926,1,"2011/2012",29,"2012-03-18T00:00:00.000Z",9991,8571,3,1
927,1,"2011/2012",29,"2012-03-18T00:00:00.000Z",9993,9994,2,2
928,1,"2011/2012",29,"2012-03-18T00:00:00.000Z",9997,8635,2,2
929,1,"2011/2012",29,"2012-03-18T00:00:00.000Z",10000,8203,2,0
930,1,"2011/2012",29,"2012-03-18T00:00:00.000Z",9989,9998,1,1
931,1,"2011/2012",29,"2012-03-18T00:00:00.000Z",10001,9987,3,2
932,1,"2011/2012",29,"2012-03-18T00:00:00.000Z",9984,8342,1,2
933,1,"2011/2012",3,"2011-08-13T00:00:00.000Z",8342,1773,1,0
934,1,"2011/2012",3,"2011-08-13T00:00:00.000Z",9987,10000,2,2
935,1,"2011/2012",3,"2011-08-13T00:00:00.000Z",9991,9985,3,1
936,1,"2011/2012",3,"2011-08-13T00:00:00.000Z",9993,10001,3,1
937,1,"2011/2012",3,"2011-08-14T00:00:00.000Z",9994,8635,0,1
938,1,"2011/2012",3,"2011-08-13T00:00:00.000Z",8571,9984,2,0
939,1,"2011/2012",3,"2011-08-14T00:00:00.000Z",8203,9989,2,1
940,1,"2011/2012",3,"2011-08-13T00:00:00.000Z",9998,9997,4,2
941,1,"2011/2012",30,"2012-03-21T00:00:00.000Z",8342,9989,1,0
942,1,"2011/2012",30,"2012-03-21T00:00:00.000Z",8635,10000,2,1
943,1,"2011/2012",30,"2012-03-21T00:00:00.000Z",9987,9991,3,1
944,1,"2011/2012",30,"2012-03-21T00:00:00.000Z",1773,9997,3,1
945,1,"2011/2012",30,"2012-03-21T00:00:00.000Z",9994,9984,1,0
946,1,"2011/2012",30,"2012-03-21T00:00:00.000Z",8571,9993,2,0
947,1,"2011/2012",30,"2012-03-21T00:00:00.000Z",8203,9985,1,2
948,1,"2011/2012",30,"2012-03-21T00:00:00.000Z",9998,10001,2,1
949,1,"2011/2012",4,"2011-08-21T00:00:00.000Z",9985,8571,3,1
950,1,"2011/2012",4,"2011-08-20T00:00:00.000Z",9997,9994,0,2
951,1,"2011/2012",4,"2011-08-21T00:00:00.000Z",10000,8342,1,1
952,1,"2011/2012",4,"2011-08-20T00:00:00.000Z",1773,8203,1,2
953,1,"2011/2012",4,"2011-08-19T00:00:00.000Z",9989,9993,1,1
954,1,"2011/2012",4,"2011-08-20T00:00:00.000Z",10001,9991,2,3
955,1,"2011/2012",4,"2011-08-20T00:00:00.000Z",9984,9987,3,2
956,1,"2011/2012",4,"2011-08-21T00:00:00.000Z",8635,9998,2,2
957,1,"2011/2012",5,"2011-08-28T00:00:00.000Z",8342,8635,1,1
958,1,"2011/2012",5,"2011-08-27T00:00:00.000Z",9987,8203,0,0
959,1,"2011/2012",5,"2011-08-27T00:00:00.000Z",9991,9989,1,0
960,1,"2011/2012",5,"2011-08-28T00:00:00.000Z",9993,9985,1,1
961,1,"2011/2012",5,"2011-08-27T00:00:00.000Z",9994,1773,0,1
962,1,"2011/2012",5,"2011-08-27T00:00:00.000Z",8571,9997,4,0
963,1,"2011/2012",5,"2011-08-27T00:00:00.000Z",9998,10000,3,1
964,1,"2011/2012",5,"2011-08-27T00:00:00.000Z",10001,9984,1,3
965,1,"2011/2012",6,"2011-09-11T00:00:00.000Z",8635,8571,2,0
966,1,"2011/2012",6,"2011-09-10T00:00:00.000Z",9985,10001,1,0
967,1,"2011/2012",6,"2011-09-09T00:00:00.000Z",9997,9987,3,4
968,1,"2011/2012",6,"2011-09-11T00:00:00.000Z",10000,9991,1,3
969,1,"2011/2012",6,"2011-09-10T00:00:00.000Z",1773,9998,3,1
970,1,"2011/2012",6,"2011-09-11T00:00:00.000Z",8203,8342,1,2
971,1,"2011/2012",6,"2011-09-10T00:00:00.000Z",9984,9993,2,1
972,1,"2011/2012",6,"2011-09-10T00:00:00.000Z",9989,9994,1,1
973,1,"2011/2012",7,"2011-09-18T00:00:00.000Z",9987,9985,3,0
974,1,"2011/2012",7,"2011-09-18T00:00:00.000Z",9991,8635,0,1
975,1,"2011/2012",7,"2011-09-17T00:00:00.000Z",9993,10000,2,0
976,1,"2011/2012",7,"2011-09-18T00:00:00.000Z",9994,8342,1,2
977,1,"2011/2012",7,"2011-09-17T00:00:00.000Z",8571,1773,2,0
978,1,"2011/2012",7,"2011-09-17T00:00:00.000Z",9998,8203,5,1
979,1,"2011/2012",7,"2011-09-17T00:00:00.000Z",10001,9997,2,0
980,1,"2011/2012",7,"2011-09-17T00:00:00.000Z",9984,9989,0,0
981,1,"2011/2012",8,"2011-09-24T00:00:00.000Z",8342,9998,2,1
982,1,"2011/2012",8,"2011-09-25T00:00:00.000Z",8635,9993,3,2
983,1,"2011/2012",8,"2011-09-25T00:00:00.000Z",9985,9984,0,0
984,1,"2011/2012",8,"2011-09-24T00:00:00.000Z",9997,9991,3,4
985,1,"2011/2012",8,"2011-09-24T00:00:00.000Z",10000,8571,1,0
986,1,"2011/2012",8,"2011-09-24T00:00:00.000Z",1773,9987,1,1
987,1,"2011/2012",8,"2011-09-24T00:00:00.000Z",8203,9994,0,2
988,1,"2011/2012",8,"2011-09-24T00:00:00.000Z",9989,10001,0,0
989,1,"2011/2012",9,"2011-10-02T00:00:00.000Z",9985,9989,2,0
990,1,"2011/2012",9,"2011-10-02T00:00:00.000Z",9987,8635,0,1
991,1,"2011/2012",9,"2011-10-01T00:00:00.000Z",9991,1773,6,1
992,1,"2011/2012",9,"2011-10-02T00:00:00.000Z",9993,8342,1,1
993,1,"2011/2012",9,"2011-10-01T00:00:00.000Z",8571,8203,1,0
994,1,"2011/2012",9,"2011-10-01T00:00:00.000Z",9998,9994,3,3
995,1,"2011/2012",9,"2011-10-01T00:00:00.000Z",10001,10000,1,1
996,1,"2011/2012",9,"2011-10-01T00:00:00.000Z",9984,9997,2,2
997,1,"2012/2013",1,"2012-07-28T00:00:00.000Z",8571,8635,1,1
998,1,"2012/2013",1,"2012-07-28T00:00:00.000Z",9993,9994,2,4
999,1,"2012/2013",1,"2012-07-28T00:00:00.000Z",9998,1773,5,2
1000,1,"2012/2013",1,"2012-07-29T00:00:00.000Z",9985,10000,0,1
1001,1,"2012/2013",1,"2012-07-28T00:00:00.000Z",8203,9986,4,2
1002,1,"2012/2013",1,"2012-07-28T00:00:00.000Z",8342,8475,3,1
1003,1,"2012/2013",1,"2012-07-29T00:00:00.000Z",9991,9989,2,0
1004,1,"2012/2013",1,"2012-07-29T00:00:00.000Z",9987,9984,3,3
1005,1,"2012/2013",10,"2012-10-07T00:00:00.000Z",8342,9987,1,1
1006,1,"2012/2013",10,"2012-10-07T00:00:00.000Z",9985,8635,2,1
1007,1,"2012/2013",10,"2012-10-05T00:00:00.000Z",9993,9991,2,2
1008,1,"2012/2013",10,"2012-10-06T00:00:00.000Z",9986,1773,0,4
1009,1,"2012/2013",10,"2012-10-06T00:00:00.000Z",10000,9984,3,1
1010,1,"2012/2013",10,"2012-10-06T00:00:00.000Z",9994,9989,2,2
1011,1,"2012/2013",10,"2012-10-06T00:00:00.000Z",8203,8571,0,2
1012,1,"2012/2013",10,"2012-10-06T00:00:00.000Z",8475,9998,2,2
1013,1,"2012/2013",11,"2012-10-19T00:00:00.000Z",8635,8475,2,0
1014,1,"2012/2013",11,"2012-10-20T00:00:00.000Z",9987,9993,3,0
1015,1,"2012/2013",11,"2012-10-20T00:00:00.000Z",9991,8571,0,1
1016,1,"2012/2013",11,"2012-10-20T00:00:00.000Z",10000,9994,0,3
1017,1,"2012/2013",11,"2012-10-20T00:00:00.000Z",1773,8342,4,1
1018,1,"2012/2013",11,"2012-10-20T00:00:00.000Z",9989,9986,0,1
1019,1,"2012/2013",11,"2012-10-21T00:00:00.000Z",9998,9985,3,1
1020,1,"2012/2013",11,"2012-10-20T00:00:00.000Z",9984,8203,1,2
1021,1,"2012/2013",12,"2012-10-28T00:00:00.000Z",8342,9994,2,3
1022,1,"2012/2013",12,"2012-10-26T00:00:00.000Z",9985,9984,2,1
1023,1,"2012/2013",12,"2012-10-27T00:00:00.000Z",9991,9998,2,0
1024,1,"2012/2013",12,"2012-10-27T00:00:00.000Z",9993,1773,1,3
1025,1,"2012/2013",12,"2012-10-27T00:00:00.000Z",9986,8635,2,0
1026,1,"2012/2013",12,"2012-10-28T00:00:00.000Z",8571,9987,1,1
1027,1,"2012/2013",12,"2012-10-27T00:00:00.000Z",8203,9989,3,0
1028,1,"2012/2013",12,"2012-10-27T00:00:00.000Z",8475,10000,0,2
1029,1,"2012/2013",13,"2012-10-30T00:00:00.000Z",8635,9991,5,0
1030,1,"2012/2013",13,"2012-10-31T00:00:00.000Z",9987,9985,0,2
1031,1,"2012/2013",13,"2012-10-31T00:00:00.000Z",10000,9986,4,1
1032,1,"2012/2013",13,"2012-10-31T00:00:00.000Z",1773,8203,3,1
1033,1,"2012/2013",13,"2012-10-31T00:00:00.000Z",9994,8475,2,0
1034,1,"2012/2013",13,"2012-10-31T00:00:00.000Z",9989,8342,3,2
1035,1,"2012/2013",13,"2012-10-31T00:00:00.000Z",9998,8571,1,0
1036,1,"2012/2013",13,"2012-10-31T00:00:00.000Z",9984,9993,3,1
1037,1,"2012/2013",14,"2012-11-04T00:00:00.000Z",8342,10000,0,1
1038,1,"2012/2013",14,"2012-11-04T00:00:00.000Z",9985,1773,2,0
1039,1,"2012/2013",14,"2012-11-03T00:00:00.000Z",9991,9987,1,2
1040,1,"2012/2013",14,"2012-11-03T00:00:00.000Z",9993,8475,1,2
1041,1,"2012/2013",14,"2012-11-03T00:00:00.000Z",9986,9994,0,2
1042,1,"2012/2013",14,"2012-11-03T00:00:00.000Z",8571,9989,4,1
1043,1,"2012/2013",14,"2012-11-03T00:00:00.000Z",8203,8635,1,4
1044,1,"2012/2013",14,"2012-11-03T00:00:00.000Z",9998,9984,3,2
1045,1,"2012/2013",15,"2012-11-11T00:00:00.000Z",8635,8342,6,1
1046,1,"2012/2013",15,"2012-11-11T00:00:00.000Z",9987,9998,5,1
1047,1,"2012/2013",15,"2012-11-10T00:00:00.000Z",10000,8203,1,1
1048,1,"2012/2013",15,"2012-11-10T00:00:00.000Z",1773,8571,0,0
1049,1,"2012/2013",15,"2012-11-09T00:00:00.000Z",9994,9985,2,1
1050,1,"2012/2013",15,"2012-11-10T00:00:00.000Z",9989,9993,1,3
1051,1,"2012/2013",15,"2012-11-10T00:00:00.000Z",8475,9986,0,0
1052,1,"2012/2013",15,"2012-11-10T00:00:00.000Z",9984,9991,2,2
1053,1,"2012/2013",16,"2012-11-18T00:00:00.000Z",8635,8571,1,0
1054,1,"2012/2013",16,"2012-11-17T00:00:00.000Z",9986,8203,1,1
1055,1,"2012/2013",16,"2012-11-18T00:00:00.000Z",10000,9985,0,0
1056,1,"2012/2013",16,"2012-11-17T00:00:00.000Z",1773,9998,1,3
1057,1,"2012/2013",16,"2012-11-18T00:00:00.000Z",9994,9993,1,0
1058,1,"2012/2013",16,"2012-11-17T00:00:00.000Z",9989,9991,2,0
1059,1,"2012/2013",16,"2012-11-17T00:00:00.000Z",8475,8342,2,6
1060,1,"2012/2013",16,"2012-11-17T00:00:00.000Z",9984,9987,3,1
1061,1,"2012/2013",17,"2012-11-25T00:00:00.000Z",8342,9986,1,0
1062,1,"2012/2013",17,"2012-11-23T00:00:00.000Z",9985,9989,3,0
1063,1,"2012/2013",17,"2012-11-25T00:00:00.000Z",9987,1773,1,1
1064,1,"2012/2013",17,"2012-11-24T00:00:00.000Z",9991,10000,0,1
1065,1,"2012/2013",17,"2012-11-24T00:00:00.000Z",9993,8635,1,4
1066,1,"2012/2013",17,"2012-11-24T00:00:00.000Z",8571,9984,3,1
1067,1,"2012/2013",17,"2012-11-24T00:00:00.000Z",8203,8475,0,1
1068,1,"2012/2013",17,"2012-11-24T00:00:00.000Z",9998,9994,1,2
1069,1,"2012/2013",18,"2012-12-01T00:00:00.000Z",8342,8203,1,1
1070,1,"2012/2013",18,"2012-12-01T00:00:00.000Z",8635,9984,2,1
1071,1,"2012/2013",18,"2012-12-01T00:00:00.000Z",9986,8571,2,0
1072,1,"2012/2013",18,"2012-12-01T00:00:00.000Z",10000,9993,0,0
1073,1,"2012/2013",18,"2012-12-01T00:00:00.000Z",1773,9991,1,1
1074,1,"2012/2013",18,"2012-12-02T00:00:00.000Z",9994,9987,3,4
1075,1,"2012/2013",18,"2012-12-01T00:00:00.000Z",9989,9998,0,3
1076,1,"2012/2013",18,"2012-12-02T00:00:00.000Z",8475,9985,0,2
1077,1,"2012/2013",19,"2012-12-07T00:00:00.000Z",9985,9986,6,1
1078,1,"2012/2013",19,"2012-12-09T00:00:00.000Z",9987,9989,4,1
1079,1,"2012/2013",19,"2012-12-08T00:00:00.000Z",9991,8475,0,2
1080,1,"2012/2013",19,"2012-12-09T00:00:00.000Z",9993,8342,1,7
1081,1,"2012/2013",19,"2012-12-08T00:00:00.000Z",8571,10000,1,2
1082,1,"2012/2013",19,"2012-12-08T00:00:00.000Z",8203,9994,2,1
1083,1,"2012/2013",19,"2012-12-08T00:00:00.000Z",9998,8635,0,5
1084,1,"2012/2013",19,"2012-12-08T00:00:00.000Z",9984,1773,1,1
1085,1,"2012/2013",2,"2012-08-04T00:00:00.000Z",8635,9993,1,0
1086,1,"2012/2013",2,"2012-08-04T00:00:00.000Z",9986,8342,0,1
1087,1,"2012/2013",2,"2012-08-05T00:00:00.000Z",10000,9991,3,1
1088,1,"2012/2013",2,"2012-08-05T00:00:00.000Z",1773,9987,2,2
1089,1,"2012/2013",2,"2012-08-04T00:00:00.000Z",9994,9998,2,2
1090,1,"2012/2013",2,"2012-08-03T00:00:00.000Z",9989,9985,0,0
1091,1,"2012/2013",2,"2012-08-04T00:00:00.000Z",8475,8203,0,0
1092,1,"2012/2013",2,"2012-08-04T00:00:00.000Z",9984,8571,1,2
1093,1,"2012/2013",20,"2012-12-15T00:00:00.000Z",8342,9998,2,0
1094,1,"2012/2013",20,"2012-12-16T00:00:00.000Z",8635,1773,2,1
